gsis_id,display_name,common_first_name,first_name,last_name,short_name,football_name,suffix,esb_id,nfl_id,pfr_id,pff_id,otc_id,espn_id,smart_id,birth_date,position_group,position,ngs_position_group,ngs_position,height,weight,headshot,college_name,college_conference,jersey_number,rookie_season,last_season,latest_team,status,ngs_status,ngs_status_short_description,years_of_experience,pff_position,pff_status,draft_year,draft_round,draft_pick,draft_team
00-0009443,Brian Kozlowski,Brian,Brian,Kozlowski,,,,KOZ465616,,KozlBr00,,,709,32004b4f-5a46-5616-1fcf-f9ce302e8199,1970-10-04,TE,TE,,,75,265,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xvc6eblafj2uhq7zv5bz",Connecticut,,21,1994,2007,WAS,ACT,,,14,,,,,,
00-0009444,Glen Kozlowski,Glen,Glen,Kozlowski,,,,KOZ474616,,KozlGl00,,,12180,32004b4f-5a47-4616-9eb2-88d76b3fc66a,1962-12-31,WR,WR,,,73,193,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bq7plnfpkfcl1uwi7pw1",BYU,,0,1987,1993,CHI,RES,,,7,,,1986,11,305,CHI
KOZ593270,Mike Kozlowski,Mike,Michael,Kozlowski,,,,KOZ593270,,KozlMi20,,,,32004b4f-5a59-3270-fad9-f52351ca44a9,1956-02-24,DB,DB,,,72,196,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fz6si8xa2xso4ozofihe",Colorado; BYU; San Diego State; Mira Costa College,,0,1979,1986,MIA,ACT,,,7,,,1979,10,272,MIA
00-0033902,Tanoh Kpassagnon,Tanoh,Tanoh,Kpassagnon,T.Kpassagnon,Tanoh,,KPA593274,44871,KpasTa00,11814,5645,2982313,32004b50-4159-3274-389b-164044c6ef05,1994-06-14,DL,DE,DL,INTERIOR_LINE,79,289,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ilr1bs7qesfq7fryeetc",Villanova,Colonial Athletic Association,58,2017,2026,TEN,RES,ACT,Active,8,ED,P,2017,2,59,KC
KRA025169,Dave Kraayeveld,Dave,David,Kraayeveld,,,,KRA025169,,KraaDa20,,,,32004b52-4102-5169-977c-a2cbc9275aec,1955-10-26,OL,G,,,77,255,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/a5ugilosq15gyvvmq0nr",Milton College; Wisconsin-Whitewater,,0,1978,1978,SEA,ACT,,,0,,,,,,
00-0023347,Mike Kracalik,Mike,Michael,Kracalik,,,,KRA037753,,KracMi20,,,,32004b52-4103-7753-6042-c7a8a71f885e,1982-09-08,OL,OT,,,80,340,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/a28syklyoxv0fhmz81vq",San Diego State,,74,2006,2008,BAL,CUT,,,1,,,,,,
00-0036749,Tommy Kraemer,Tommy,Tommy,Kraemer,T.Kraemer,Tommy,,KRA118510,53954,KraeTo02,40976,9885,4046691,32004b52-4111-8510-6f64-a671adc4240b,1998-04-16,OL,G,OL,T,78,316,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yhf7kgbglim6iwquqzic",Notre Dame,Independent,,2021,2023,NO,DEV,ACT,Active,3,T,A,,,,
00-0038996,Tucker Kraft,Tucker,Tucker,Kraft,T.Kraft,Tucker,,KRA144054,55943,KrafTu00,104034,10902,4572680,32004b52-4114-4054-e146-c099ad4f2842,2000-11-03,TE,TE,TE,TE,77,259,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/n6vu44jbq31rydoaadaq",South Dakota State,Missouri Valley Football Conference,85,2023,2026,GB,ACT,ACT,Active,4,TE,A,2023,3,78,GB
00-0009447,Greg Kragen,Greg,Greg,Kragen,,,,KRA151014,,KragGr00,,,6634,32004b52-4115-1014-b799-6a3dbeb9b7da,1962-03-04,DL,NT,,,75,267,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xowq0vgownawcha1hvsy",Utah State,,71,1985,1997,CAR,ACT,,,13,,,,,,
00-0032519,Kyle Kragen,Kyle,Kyle,Kragen,K.Kragen,Kyle,,KRA157306,43639,,11362,5531,3046780,32004b52-4115-7306-27d8-ef0d02e5ca47,1993-02-01,LB,LB,LB,MLB,74,245,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jiig3eqptf11gmoousvs",California,Pacific Twelve Conference,41,2016,2016,DEN,CUT,DEV,Active,0,,,,,,
KRA176183,Jim Krahl,Jim,James,Krahl,,,,KRA176183,,KrahJi20,,,,32004b52-4117-6183-e80d-8677d4838104,1953-11-19,DL,DT,,,77,252,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sxe9sdxfrhkp78gbdecr",Texas Tech,,0,1978,1980,SF,ACT,,,2,,,1978,5,132,NYG
KRA201352,Merv Krakau,Merv,Mervin,Krakau,,,,KRA201352,,KrakMe20,,,,32004b52-4120-1352-d085-e093c686f86e,1951-05-16,LB,LB,,,74,242,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mg5j28r6s5ypm1k6v0xh",Iowa State,,0,1974,1978,NE,ACT,,,6,,,,,,
KRA276859,Joe Krakoski,Joe,Joseph,Krakoski,,,,KRA276859,,KrakJo22,,,,32004b52-4127-6859-487c-fd4ec8c8497b,1962-11-11,LB,LB,,,73,224,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fcx40hbvbz0ze0nbkdxh",Washington,,0,1986,1986,WAS,ACT,,,1,,,1985,6,153,HOU
00-0037088,Doug Kramer,Doug,Doug,Kramer,D.Kramer,Doug,,KRA320904,54672,KramDo00,41458,10252,4047178,32004b52-4132-0904-e3c0-ee2b85d0a1a3,1998-06-04,OL,C,OL,G,74,300,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/s91vne9lppfnjbv9jfnp",Illinois,Big Ten Conference,,2022,2025,SEA,CUT,ACT,Active,4,C,A,2022,6,207,CHI
00-0021557,Jordan Kramer,Jordan,Jordan,Kramer,,,,KRA401130,,KramJo20,,,5043,32004b52-4140-1130-b938-609abfcb7379,1979-12-07,LB,LB,,,73,230,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bab3uqqafrbywxsvugib",Idaho,,57,2003,2004,TEN,ACT,,,1,,,,,,
KRA402704,Kent Kramer,Kent,Kent,Kramer,,,,KRA402704,,KramKe00,,,,32004b52-4140-2704-f89d-4988574cd71d,1944-07-21,TE,TE,,,76,235,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wjb7trdsfy0ljspdsbyq",Minnesota,,0,1974,1974,PHI,ACT,,,8,,,,,,
KRA427873,Kyle Kramer,Kyle,Kyle,Kramer,,,,KRA427873,,KramKy20,,,,32004b52-4142-7873-dbc2-89565b6817ad,1967-01-12,DB,DB,,,75,190,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yw9afvhdv2i2h3brk4ap",Bowling Green,,0,1989,1989,CLE,ACT,,,0,,,1989,5,114,CLE
KRA478211,Tommy Kramer,Tommy,Thomas,Kramer,,,,KRA478211,,KramTo00,,,2547292,32004b52-4147-8211-4de4-b9de31e5e7b8,1955-03-07,QB,QB,,,74,200,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/a6ritwqkenxrqsrtuvfj",Rice,,0,1977,1990,NO,ACT,,,14,,,1977,1,27,MIN
00-0009451,Erik Kramer,Erik,William,Kramer,,,,KRA503380,,KramEr00,,,134,32004b52-4150-3380-f839-fa487e844b1d,1964-11-06,QB,QB,,,73,204,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ki0klfaycq3bhbcrjddx",N.C. State; Pierce College,,12,1987,1999,LAC,RES,,,10,,,,,,
00-0022219,Matt Kranchick,Matt,Matthew,Kranchick,,,,KRA515964,29146,KranMa00,1911,,5719,32004b52-4151-5964-c160-cc9263227ec8,1979-12-13,TE,TE,,,79,260,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/esjnl9x4fxovu5tjcjot",Penn State,,0,2004,2006,NE,DEV,,,2,,,2004,6,194,PIT
00-0009455,Bob Kratch,Bob,Robert,Kratch,,,,KRA553718,,KratBo20,,,7178,32004b52-4155-3718-99bb-2bc6b9fccd54,1966-01-06,OL,G,,,75,288,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gqeikyufvsgsw7csi4t6",Iowa,,61,1989,1996,NE,ACT,,,8,,,1989,3,64,NYG
00-0030659,Jonathan Krause,Jonathan,Jonathan,Krause,J.Krause,Jonathan,,KRA641809,41496,KrauJo00,9017,3311,17194,32004b52-4164-1809-8828-b419d242cb55,1992-01-18,WR,WR,WR,WR,71,190,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jpjdauvc3yrbu6pots6o",Vanderbilt,,0,2014,2016,TEN,DEV,CUT,,2,,,,,,
KRA654394,Larry Krause,Larry,Larry,Krause,,,,KRA654394,,KrauLa00,,,,32004b52-4165-4394-53ec-02ee945064fb,1948-04-22,RB,RB,,,72,208,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tsf4nclqj9ylii8k5tah",St Norbert College,,0,1974,1974,GB,ACT,,,4,,,,,,
KRA704732,Paul Krause,Paul,Paul,Krause,,,,KRA704732,,KrauPa00,,,,32004b52-4170-4732-3068-c9ba2b69775a,1942-02-19,DB,FS,,,75,200,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/afs7hxwe1t3vcbpgwsmc",Iowa,,0,1974,1979,MIN,ACT,,,16,,,,,,
00-0022759,Ryan Krause,Ryan,Ryan,Krause,,,,KRA711923,29122,KrauRy00,1887,,5694,32004b52-4171-1923-b1c5-8a382761ca7d,1981-06-16,TE,TE,,,75,256,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/agqsddjzbzgckqgm9it2",Nebraska-Omaha,,87,2004,2007,GB,ACT,,,4,,,2004,6,169,LAC
KRA755070,Barry Krauss,Barry,Richard,Krauss,,,,KRA755070,,KrauBa21,,,,32004b52-4175-5070-9bb7-54aa512d1d29,1957-03-17,LB,LB,,,75,232,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vvg6wjboszaytgpxfa37",Alabama,,0,1979,1990,MIA,ACT,,,12,,,1979,1,6,BAL
KRA805408,Rich Kraynak,Rich,Richard,Kraynak,,,,KRA805408,,KrayRi20,,,,32004b52-4180-5408-486e-ece80e16430d,1961-01-20,LB,LB,,,73,227,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xf9wefwuwv4gs6afyjok",Pittsburgh,,0,1983,1987,ATL,ACT,,,5,,,1983,8,201,PHI
00-0019135,Dan Kreider,Dan,Dan,Kreider,,,,KRE108154,,KreiDa00,,,2500,32004b52-4510-8154-fc99-bffce164584e,1977-03-11,RB,FB,,,71,250,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dmxuhoow7t3vwvc6ahdj",New Hampshire,,35,2000,2009,ARI,ACT,,,10,,,,,,
KRE118654,Steve Kreider,Steve,Steven,Kreider,,,,KRE118654,,KreiSt00,,,,32004b52-4511-8654-663e-2eedfcb3912b,1958-05-12,WR,WR,,,75,192,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jfkzfz4plvdpczvmj85n",Lehigh University,,0,1979,1986,CIN,ACT,,,8,,,1979,6,139,CIN
00-0009462,Darren Krein,Darren,Darren,Krein,,,,KRE180062,,,,,,32004b52-4518-0062-a4cd-060b0fe60d91,1971-07-07,DL,DE,,,76,258,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fr5v16trjozkxwn0qtqu",Miami,,0,1994,1994,LAC,RES,,,0,,,,,,
00-0030957,Casey Kreiter,Casey,Casey,Kreiter,C.Kreiter,Casey,,KRE233600,41797,KreiCa00,8959,3322,17304,32004b52-4523-3600-312f-642e8b6af048,1990-08-13,SPEC,LS,,,73,250,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/z4slqb9le4p5tjmwtvps",Iowa,Big Ten Conference,59,2016,2026,ARI,ACT,ACT,Active,11,LS,A,,,,
KRE355962,Ken Kremer,Ken,James,Kremer,,,,KRE355962,,KremKe20,,,,32004b52-4535-5962-39b3-f42ce6e87824,1957-07-16,DL,NT,,,76,250,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/csuxsltszoocuhpdqyga",Ball State,,0,1979,1984,KC,ACT,,,6,,,1979,7,167,KC
KRE474616,Mitch Krenk,Mitch,Mitchell,Krenk,,,,KRE474616,,KrenMi20,,,,32004b52-4547-4616-9ecc-a1d78a4f963d,1959-11-19,TE,TE,,,74,225,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/elle8maganchhmgeemld",Nebraska,,0,1984,1984,CHI,ACT,,,0,,,,,,
00-0022818,Craig Krenzel,Craig,Craig,Krenzel,,,,KRE547443,29101,KrenCr00,1867,,5673,32004b52-4554-7443-b775-2bebade406d4,1981-07-01,QB,QB,,,76,228,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qhzxwubnl7x0yts6d5no",Ohio State,,6,2004,2005,CIN,ACT,,,2,,,2004,5,148,CHI
KRE593270,Keith Krepfle,Keith,Keith,Krepfle,,,,KRE593270,,KrepKe00,,,,32004b52-4559-3270-8554-f2c5746cbdba,1952-02-04,TE,TE,,,75,227,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/aqvu6g5xg0uy2og5sez9",Iowa State,,0,1975,1982,ATL,ACT,,,8,,,1974,5,115,PHI
KRE652597,Mark Krerowicz,Mark,Mark,Krerowicz,,,,KRE652597,,KrerMa20,,,,32004b52-4565-2597-db14-3f737c1eed33,1963-03-01,OL,G,,,75,285,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mesyxt1zysipakdrfiqf",Ohio State,,0,1985,1987,CLE,ACT,,,2,,,1985,6,147,CLE
00-0009471,Eric Kresser,Eric,Eric,Kresser,,,,KRE725424,,KresEr00,,,1413,32004b52-4572-5424-85d5-405e70c6ccd8,1973-02-06,QB,QB,,,74,223,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cgt2gboo2imwv2nwxad6",Marshall; Florida,,15,1997,1999,CIN,ACT,,,1,,,,,,
00-0009472,Olin Kreutz,Olin,Olin,Kreutz,,,,KRE755975,23512,KreuOl00,369,6783,1620,32004b52-4575-5975-4cf4-ebcaf38d52a3,1977-06-09,OL,C,,,74,292,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sghzbtafablvxdhrwfnb",Washington,,50,1998,2011,NO,CUT,,,14,C,,1998,3,64,CHI
KRE771251,Al Krevis,Al,Albert,Krevis,,,,KRE771251,,KrevAl20,,,,32004b52-4577-1251-57f5-df0f59cb92fc,1952-07-09,OL,OT,,,77,263,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rnyzhtkyhlh0rfbv4xgd",Boston College,,0,1975,1976,NYJ,ACT,,,2,,,1975,2,39,CIN
00-0009475,Dave Krieg,Dave,David,Krieg,,,,KRI069215,,KrieDa00,,,6471,32004b52-4906-9215-3bd1-0d591dba0fb9,1958-10-20,QB,QB,,,73,200,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/srx5ku7mit9cvbapch11",Milton College,,17,1980,1998,TEN,ACT,,,19,,,,,,
00-0040003,Lenny Krieg,Lenny,Lenny,Krieg,,,,KRI202395,,KrieLe00,197939,,5277116,32004b52-4920-2395-a792-b748aa58ed7c,2002-03-08,SPEC,K,,,74,214,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gxhpy5ntqhgmcwwzn9do","",,,2025,2026,GB,DEV,,,1,,,,,,
00-0032523,Henry Krieger-Coble,Henry,Henry,Krieger-Coble,H.Krieger-Coble,Henry,,KRI288110,43643,KrieHe00,11020,5119,3144999,32004b52-4928-8110-9d52-573118ea9b9b,1992-06-12,TE,TE,,,76,246,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lrfveyhfonoyehr4aerg",Iowa,,87,2016,2018,LA,DEV,DEV,,1,TE,,,,,
00-0009477,Clint Kriewaldt,Clint,Clint,Kriewaldt,,,,KRI425790,24688,KrieCl20,528,,1930,32004b52-4942-5790-db23-5fcb7a9de39d,1976-03-16,LB,LB,,,73,248,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jktfdohjkjlwgvzf4ypi",Wisconsin-Stevens Point,,57,1999,2007,PIT,RES,,,9,,,1999,6,177,DET
KRI484505,John Krimm,John,John,Krimm,,,,KRI484505,,KrimJo20,,,,32004b52-4948-4505-73c2-f0d0107570e8,1960-05-30,DB,DB,,,74,190,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vdpeoa3xqkujxjty4teh",Notre Dame,,0,1982,1982,NO,ACT,,,0,,,1982,3,76,NO
00-0027377,Keaton Kristick,Keaton,Keaton,Kristick,,,,KRI748615,,KrisKe00,,,13691,32004b52-4974-8615-5d3a-03e538139e68,1988-04-25,LB,LB,,,75,234,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jrmdzhg6jkwxwfgoa9kd",Oregon State,,57,2010,2010,SF,ACT,,,0,,,,,,
00-0040654,Kai Kroeger,Kai,Kai,Kroeger,,,,KRO031945,,KroeKa00,124245,12771,4570033,32004b52-4f03-1945-6bfa-ecf2f51de36c,2002-06-11,SPEC,P,,,76,213,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jujimmrfpazu360znwfe",South Carolina,,38,2025,2026,HOU,ACT,,,2,P,A,,,,
00-0032214,Tyler Kroft,Tyler,Tyler,Kroft,T.Kroft,Tyler,,KRO074538,42428,KrofTy00,9518,3933,2582410,32004b52-4f07-4538-e9e1-c9aaa1853924,1992-10-15,TE,TE,TE,TE,78,252,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ztko1uhl01ebiutefibj",Rutgers,Big Ten Conference,48,2015,2023,MIA,ACT,ACT,Active,9,TE,A,2015,3,85,CIN
00-0039461,Jamree Kromah,Jamree,Jamree,Kromah,J.Kromah,Jamree,,KRO422612,57575,KromJa00,82380,12037,4372463,32004b52-4f42-2612-12ce-42f4c214f985,2000-06-14,DL,DE,DL,EDGE,75,268,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/edifmo4lsx8wjr93b0i8",James Madison; Rutgers,Sun Belt Conference,59,2024,2026,CHI,ACT,RES,Reserve/Future,1,,,,,,
00-0027099,Troy Kropog,Troy,Troy,Kropog,,,,KRO579771,34586,KropTr20,5059,1051,12679,32004b52-4f57-9771-fd2c-b5032bfb62b6,1986-07-31,OL,OT,,,78,295,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/csdz6czdxqjasqvcrbkq",Tulane,,70,2009,2014,NYG,RES,,,4,,,2009,4,135,TEN
00-0026652,Matt Kroul,Matt,Matt,Kroul,,,,KRO678650,,KrouMa00,,,12991,32004b52-4f67-8650-e2f2-9609d1094bb8,1986-02-25,DL,DT,,,75,300,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/idvnet8il1gbgytwyfkw",Iowa,,0,2009,2011,NYJ,DEV,,,2,,,,,,
KRU063891,Mike Kruczek,Mike,Michael,Kruczek,,,,KRU063891,,KrucMi00,,,,32004b52-5506-3891-794c-2afb93c1ed38,1953-03-15,QB,QB,,,73,202,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ak7rowm9lqybljnw065s",Boston College,,0,1976,1980,WAS,ACT,,,4,,,1976,2,47,PIT
KRU383346,Rolf Krueger,Rolf,Rolf,Krueger,,,,KRU383346,,KrueRo20,,,,32004b52-5538-3346-99ad-e37922cda29b,1946-12-08,DL,DE,,,76,253,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mcakby2vfgcsbdzhvopu",Texas A&M,,0,1974,1974,SF,ACT,,,6,,,,,,
KRU447237,Todd Krueger,Todd,Todd,Krueger,,,,KRU447237,,,,,,32004b52-5544-7237-5673-44128d5a11c9,1957-09-10,QB,QB,,,76,200,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lgkaoh1wkfbtanrgljxf",Northern Michigan University,,0,1987,1987,MIN,ACT,,,1,,,,,,
00-0030111,Joe Kruger,Joe,Jonathan,Kruger,,,,KRU469959,40160,KrugJo00,7994,1399,16017,32004b52-5546-9959-3adf-19feb013fdce,1992-06-04,DL,DE,,,78,290,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/y2qwynyaskcwrlpwg5xn",Utah,,0,2013,2014,PIT,DEV,,,2,,,2013,7,212,PHI
00-0027033,Paul Kruger,Paul,Paul,Kruger,,Paul,,KRU476709,34508,KrugPa99,4980,16,12437,32004b52-5547-6709-2661-02ce12d8c628,1986-02-15,DL,DE,,,76,270,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ze3ytwhqq16uvenend3f",Utah,Mountain West Conference,99,2009,2016,NO,ACT,ACT,Active,8,ED,,2009,2,57,BAL
00-0037539,Lucas Krull,Lucas,Lucas,Krull,L.Krull,Lucas,,KRU507134,55127,KrulLu00,83962,10575,4360231,32004b52-5550-7134-95a7-3950c4ae4b6b,1998-07-11,TE,TE,WR,SLOT_WR,78,260,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/eolvpkk5jjmipuqmf5v6",Pittsburgh,Atlantic Coast Conference,85,2022,2026,DEN,DEV,ACT,Active,4,TE,A,,,,
KRU511128,Todd Krumm,Todd,Todd,Krumm,,,,KRU511128,,KrumTo20,,,,32004b52-5551-1128-ee23-4dcfcb6aafa7,1965-12-18,LB,LB,,,72,189,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/oheqg1oy40qzrfd1yvuw",Michigan State,,0,1988,1988,CHI,ACT,,,0,,,,,,
00-0009488,Tim Krumrie,Tim,Timothy,Krumrie,,,,KRU575019,,KrumTi00,,,6742,32004b52-5557-5019-7d31-99400926bd50,1960-05-20,DL,DT,,,74,274,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lqdan6qqpgvfsfkiga7d",Wisconsin,,0,1983,1994,CIN,ACT,,,12,,,1983,10,276,CIN
00-0035784,Evin Ksiezarczyk,Evin,Evin,Ksiezarczyk,E.Ksiezarczyk,Evin,,KSI207645,52686,KsieEv00,14214,9008,3916584,32004b53-4920-7645-d54b-db8bd20b36dd,1997-06-08,OL,OT,OL,G,78,310,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/aaycnauhsie8eikyqzab",Buffalo,Mid-American Conference,0,2021,2021,BUF,DEV,CUT,Waivers/No Rec.,0,,,,,,
00-0039508,Jake Kubas,Jake,Jake,Kubas,J.Kubas,Jake,,KUB262743,57623,KubaJa00,91363,12029,4383405,32004b55-4226-2743-f3e2-ae57dba09bba,2000-08-13,OL,G,OL,G,76,308,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vnwldohyvr6jrx5yivqe",North Dakota State,Missouri Valley Football Conference,,2024,2026,NE,DEV,ACT,Active,2,,,,,,
00-0009489,Bob Kuberski,Bob,Robert,Kuberski,,,,KUB317842,,KubeBo20,,,891,32004b55-4231-7842-f244-81b4deccb342,1971-04-05,DL,DT,,,76,300,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hzqtogvggqfoozsqtlvw",Navy,,93,1995,1999,NE,ACT,,,5,,,1993,7,183,GB
00-0009490,Gary Kubiak,Gary,Gary,Kubiak,,,,KUB415290,,KubiGa00,,,,32004b55-4241-5290-65f8-1c0e22a82bf6,1961-08-15,QB,QB,,,72,192,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/e9tkipvmkvz3zoopendk",Texas A&M,,0,1983,1991,DEN,ACT,,,9,,,1983,8,197,DEN
00-0009492,Brad Kubik,Brad,Brad,Kubik,,,,KUB577613,23704,,,,,32004b55-4257-7613-e683-8f1f139e9408,1975-03-31,OL,G,,,75,299,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qv6d8z8xatuyeuhnetoe",Missouri State,,6,1998,2000,KC,RES,,,1,,,,,,
KUB622935,Larry Kubin,Larry,Lawrence,Kubin,,,,KUB622935,,KubiLa20,,,,32004b55-4262-2935-c8df-aac82b25b5da,1959-02-26,LB,LB,,,74,234,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/myogb5mzsmhl5s2ewj9p",Penn State,,0,1982,1985,TB,ACT,,,4,,,1981,6,148,WAS
00-0033372,Brandon Kublanow,Brandon,Brandon,Kublanow,,Brandon,,KUB668168,45264,KublBr00,22141,,3043143,32004b55-4266-8168-1ed4-6370392181e2,1995-04-05,OL,C,,,74,300,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gecnjqdbafcwaxo0darw",Georgia,,60,2017,2017,BAL,RES,RES,,0,,,,,,
00-0032642,Tyler Kuder,Tyler,Tyler,Kuder,,,,KUD177981,43762,KudeTy00,11153,5338,2584606,32004b55-4417-7981-fc5a-16c21f78f845,1992-06-03,DL,DT,,,75,307,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ntclvva9hegibhyalq6c",Idaho State,,90,2016,2016,GB,CUT,,,0,,,,,,
KUE138430,Bob Kuechenberg,Bob,Robert,Kuechenberg,,,,KUE138430,,KuecBo00,,,,32004b55-4513-8430-8437-896b5820fc1a,1947-10-14,OL,G,,,74,253,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hddatevguftddhpyapdn",Notre Dame,,0,1974,1983,MIA,ACT,,,14,,,,,,
00-0029248,Luke Kuechly,Luke,Luke,Kuechly,L.Kuechly,Luke,,KUE289610,38539,KuecLu00,7015,1184,14938,32004b55-4528-9610-8f55-6ef67f6c6419,1991-04-20,LB,ILB,LB,MLB,75,238,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kx6uikwldq8afpu0bomm",Boston College,Atlantic Coast Conference,59,2012,2019,CAR,ACT,ACT,Active,8,LB,,2012,1,9,CAR
00-0009496,Ryan Kuehl,Ryan,Ryan,Kuehl,,,,KUE403290,,KuehRy20,,,1152,32004b55-4540-3290-1dd5-50626e8bc8c4,1972-01-18,SPEC,LS,,,77,276,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/whjig7zfkbj69dpacyoh",Virginia,,90,1996,2007,NYG,RES,,,11,,,,,,
KUE553720,Art Kuehn,Art,Arthur,Kuehn,,,,KUE553720,,KuehAr20,,,,32004b55-4555-3720-d69f-fd67868f0096,1953-02-12,OL,C,,,75,257,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pxvpm4e6whptwypkxg2u",UCLA; San Jose State,,0,1976,1983,NE,ACT,,,8,,,1975,15,384,WAS
00-0030461,Edmund Kugbila,Edmund,Edmund,Kugbila,,,,KUG095835,40056,KugbEd00,7890,2195,16034,32004b55-4709-5835-682f-b310476ba198,1990-09-21,OL,OL,,,76,325,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hzjnhmnkowug2aqdoyyk",Valdosta State,,70,2013,2014,CAR,RES,,,2,,,2013,4,108,CAR
KUG415291,Pete Kugler,Pete,Peter,Kugler,,,,KUG415291,,KuglPe20,,,,32004b55-4741-5291-fd90-ef9fe42be667,1959-08-09,DL,DT,,,76,255,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yi9y2yu0lyperorcyiek",Penn State,,0,1981,1990,SF,ACT,,,8,,,1981,6,147,SF
00-0022999,John Kuhn,John,John,Kuhn,J.Kuhn,John,,KUH609436,30118,KuhnJo00,2686,1119,9530,32004b55-4860-9436-1cb9-98e2b25b9116,1982-09-09,RB,FB,RB,FB,72,250,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nbcwgq2o0ymmx4czvr4b",University of Shippensburg,,29,2006,2017,NO,RSR,RES,,12,FB,,,,,
00-0029312,Markus Kuhn,Markus,Markus,Kuhn,,,,KUH617029,38770,KuhnMa00,7223,882,15024,32004b55-4861-7029-20db-8d4dc0b3e57a,1986-05-05,DL,DT,,,76,303,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jnoahcbn2ktfhydwh8vr",N.C. State,,78,2012,2015,NYG,RES,,,4,DI,,2012,7,239,NYG
